Image,Name,Class,Parent,ROI,Centroid X µm,Centroid Y µm,Nucleus: Area,Nucleus: Perimeter,Nucleus: Circularity,Nucleus: Max caliper,Nucleus: Min caliper,Nucleus: Eccentricity,Nucleus: DAPI mean,Nucleus: DAPI sum,Nucleus: DAPI std dev,Nucleus: DAPI max,Nucleus: DAPI min,Nucleus: DAPI range,Nucleus: Opal 520 mean,Nucleus: Opal 520 sum,Nucleus: Opal 520 std dev,Nucleus: Opal 520 max,Nucleus: Opal 520 min,Nucleus: Opal 520 range,Nucleus: Opal 570 mean,Nucleus: Opal 570 sum,Nucleus: Opal 570 std dev,Nucleus: Opal 570 max,Nucleus: Opal 570 min,Nucleus: Opal 570 range,Nucleus: Opal 620 mean,Nucleus: Opal 620 sum,Nucleus: Opal 620 std dev,Nucleus: Opal 620 max,Nucleus: Opal 620 min,Nucleus: Opal 620 range,Nucleus: Opal 690 mean,Nucleus: Opal 690 sum,Nucleus: Opal 690 std dev,Nucleus: Opal 690 max,Nucleus: Opal 690 min,Nucleus: Opal 690 range,Nucleus: Autofluorescence mean,Nucleus: Autofluorescence sum,Nucleus: Autofluorescence std dev,Nucleus: Autofluorescence max,Nucleus: Autofluorescence min,Nucleus: Autofluorescence range,Cell: Area,Cell: Perimeter,Cell: Circularity,Cell: Max caliper,Cell: Min caliper,Cell: Eccentricity,Cell: DAPI mean,Cell: DAPI std dev,Cell: DAPI max,Cell: DAPI min,Cell: Opal 520 mean,Cell: Opal 520 std dev,Cell: Opal 520 max,Cell: Opal 520 min,Cell: Opal 570 mean,Cell: Opal 570 std dev,Cell: Opal 570 max,Cell: Opal 570 min,Cell: Opal 620 mean,Cell: Opal 620 std dev,Cell: Opal 620 max,Cell: Opal 620 min,Cell: Opal 690 mean,Cell: Opal 690 std dev,Cell: Opal 690 max,Cell: Opal 690 min,Cell: Autofluorescence mean,Cell: Autofluorescence std dev,Cell: Autofluorescence max,Cell: Autofluorescence min,Cytoplasm: DAPI mean,Cytoplasm: DAPI std dev,Cytoplasm: DAPI max,Cytoplasm: DAPI min,Cytoplasm: Opal 520 mean,Cytoplasm: Opal 520 std dev,Cytoplasm: Opal 520 max,Cytoplasm: Opal 520 min,Cytoplasm: Opal 570 mean,Cytoplasm: Opal 570 std dev,Cytoplasm: Opal 570 max,Cytoplasm: Opal 570 min,Cytoplasm: Opal 620 mean,Cytoplasm: Opal 620 std dev,Cytoplasm: Opal 620 max,Cytoplasm: Opal 620 min,Cytoplasm: Opal 690 mean,Cytoplasm: Opal 690 std dev,Cytoplasm: Opal 690 max,Cytoplasm: Opal 690 min,Cytoplasm: Autofluorescence mean,Cytoplasm: Autofluorescence std dev,Cytoplasm: Autofluorescence max,Cytoplasm: Autofluorescence min,Nucleus/Cell area ratio,Distance to annotation with line µm
AMM20_5_Stitched.ome.tif,Ignore*,Ignore*,ER,Polygon,6124.5,6993.9,28,20.4858,0.8384,7.0571,5.5108,0.5062,8.0859,921.7938,1.1967,11.3234,5.2382,6.0852,0.0465,5.2958,0.0222,0.1115,0,0.1115,0.0001,0.0153,0.0014,0.0148,0,0.0148,0.0032,0.366,0.0081,0.0713,0,0.0713,0.0115,1.3112,0.0033,0.0195,0.0049,0.0146,2.351,268.0138,0.2055,3.3801,2.0014,1.3787,122.25,43.1175,0.8263,15.2131,11.4813,0.5096,5.9405,3.9387,17.1261,0,0.0466,0.0307,0.1932,0,0.0001,0.0008,0.0148,0,0.0021,0.0049,0.0713,0,0.0105,0.0081,0.0882,0,2.6965,0.9079,8.5423,1.7166,5.2935,4.2384,17.1261,0,0.0467,0.0328,0.1932,0,0.0001,0.0004,0.0052,0,0.0018,0.0033,0.0365,0,0.0102,0.009,0.0882,0,2.8007,1.0069,8.5423,1.7166,0.2232,2297.2195
AMM20_5_Stitched.ome.tif,Opal 620: Ignore*,Opal 620: Ignore*,ER,Polygon,5479.4,6992.8,10.25,14.2233,0.6367,5.9456,2.5811,0.8782,7.5395,331.7398,1.8598,10.8753,4.4144,6.4608,0.0452,1.9908,0.027,0.1037,0.003,0.1006,0,0,0,0,0,0,0.0915,4.0264,0.0707,0.2564,0.0089,0.2475,0.0051,0.2256,0.002,0.0089,0.0007,0.0082,2.213,97.3738,0.1303,2.4532,1.8856,0.5677,116.5,41.1896,0.8629,14.967,11.0895,0.67,4.1022,3.5484,11.6201,0.1241,0.047,0.0303,0.1553,0,0.0001,0.0005,0.0062,0,0.036,0.048,0.2564,0,0.0079,0.0073,0.0587,0,2.2906,0.1779,3.6952,1.8856,3.7488,3.4925,11.6201,0.1241,0.0472,0.0306,0.1553,0,0.0001,0.0006,0.0062,0,0.0303,0.0411,0.2343,0,0.0082,0.0076,0.0587,0,2.2985,0.1803,3.6952,1.8951,0.0829,1653.479
AMM20_5_Stitched.ome.tif,Opal 620: Opal 520: Ignore*,Opal 620: Opal 520: Ignore*,ER,Polygon,5680.9,6995.2,37.25,23.9145,0.8185,8.8243,6.0798,0.7214,2.1796,322.5748,0.382,3.3327,1.3389,1.9938,0.2541,37.6062,0.1479,0.917,0.0673,0.8497,0,0.0044,0.0002,0.002,0,0.002,0.0653,9.6656,0.0537,0.2614,0.0016,0.2598,0.006,0.884,0.0046,0.0275,0,0.0275,2.2363,330.9738,0.1299,2.6125,1.9226,0.6899,124,42.7977,0.8507,16.5146,10.1034,0.7291,1.1939,0.8169,3.3327,0,0.1895,0.1714,0.917,0.0006,0.0001,0.0004,0.0046,0,0.0343,0.0437,0.2614,0,0.0064,0.0077,0.0834,0,2.2464,0.164,2.8937,1.795,0.7759,0.5486,2.482,0,0.1622,0.1735,0.907,0.0006,0.0001,0.0005,0.0046,0,0.0211,0.0303,0.1723,0,0.0066,0.0087,0.0834,0,2.2506,0.1765,2.8937,1.795,0.2895,1856.0686
AMM20_5_Stitched.ome.tif,Ignore*,Ignore*,ER,Polygon,5877.4,6994.3,37,23.1325,0.8689,8.4422,6.3775,0.6186,11.5469,1766.6705,3.4121,18.2085,4.7989,13.4096,0.0327,5.0006,0.0176,0.0977,0,0.0977,0,0,0,0,0,0,0.0513,7.8559,0.0598,0.2859,0.0006,0.2853,0.0081,1.2425,0.0032,0.0152,0,0.0152,2.1265,325.3564,0.1104,2.4916,1.8318,0.6598,222.75,53.8081,0.9668,18.3359,16,0.4365,2.7735,4.3326,18.2085,0.2301,0.0359,0.0202,0.1141,0,0,0.0001,0.0016,0,0.0119,0.0315,0.2859,0,0.0065,0.0029,0.021,0,2.1391,0.1035,2.7256,1.8318,0.9619,1.0297,6.9824,0.2301,0.0366,0.0207,0.1141,0,0,0.0001,0.0016,0,0.0037,0.0084,0.1269,0,0.0061,0.0027,0.021,0,2.1416,0.1019,2.7256,1.8729,0.1676,2052.1675
AMM20_5_Stitched.ome.tif,Ignore*: Opal 570,Ignore*: Opal 570,ER,Polygon,5617.8,6992.3,31,21.4932,0.8433,7.5101,6.0588,0.5959,3.9582,502.6893,1.2922,8.0979,1.5824,6.5156,0.0772,9.8015,0.0817,0.4693,0,0.4693,0.0417,5.2984,0.1467,0.9539,0,0.9539,0.0035,0.444,0.0047,0.0252,0,0.0252,0.0077,0.9785,0.0084,0.0528,0,0.0528,2.4236,307.7967,0.1919,3.2734,2.1558,1.1176,129.25,42.7109,0.8904,15.5761,11.932,0.5946,1.4311,1.6446,8.0979,0,0.0518,0.0498,0.4693,0,0.0115,0.0758,0.9539,0,0.0022,0.0029,0.0252,0,0.0046,0.005,0.0528,0,2.3744,0.6917,9.9223,1.9331,0.6144,0.5538,3.1968,0,0.0437,0.0294,0.1908,0,0.0018,0.0171,0.3159,0,0.0017,0.0018,0.0112,0,0.0036,0.0025,0.0163,0,2.3585,0.7877,9.9223,1.9331,0.2378,1792.9301
AMM20_5_Stitched.ome.tif,Ignore*: Opal 570,Ignore*: Opal 570,ER,Polygon,5691.9,6997.1,56.25,27.7946,0.915,10.5339,6.6243,0.7858,7.2098,1629.4226,1.8919,12.6041,2.9476,9.6565,0.056,12.6632,0.0905,0.7174,0,0.7174,0.0489,11.0483,0.1342,0.9345,0,0.9345,0.005,1.1307,0.0061,0.0376,0,0.0376,0.0166,3.7585,0.0161,0.1023,0.0002,0.1021,2.3875,539.5742,0.3202,3.5737,1.8204,1.7533,216.5,55.0434,0.898,19.8634,13.8026,0.7223,2.3551,3.0944,12.6041,0,0.0599,0.0988,0.891,0,0.0132,0.0716,0.9345,0,0.004,0.0092,0.1412,0,0.0106,0.0167,0.1923,0,2.3453,0.3726,4.5231,1.8176,0.6488,0.6922,4.6513,0,0.0612,0.1015,0.891,0,0.0006,0.0039,0.0548,0,0.0036,0.0101,0.1412,0,0.0085,0.0164,0.1923,0,2.3304,0.3885,4.5231,1.8176,0.2464,1865.6074
AMM20_5_Stitched.ome.tif,Ignore*,Ignore*,ER,Polygon,5780.3,7000.1,52.5,27.4986,0.8725,9.5701,7.4606,0.6089,4.5147,966.1485,0.9446,6.6808,1.8916,4.7892,0.005,1.0771,0.009,0.0502,0,0.0502,0,0,0,0,0,0,0.0027,0.5674,0.0039,0.0224,0,0.0224,0.0065,1.4007,0.0034,0.0209,0,0.0209,1.5963,341.6013,0.1118,1.8945,1.3552,0.5393,162,48.9364,0.8501,18.1168,12.7966,0.6943,1.7076,2.1319,6.6808,0,0.0037,0.0082,0.0519,0,0,0,0.0009,0,0.0023,0.003,0.0224,0,0.0062,0.0036,0.0209,0,1.5496,0.166,2.2018,1.2239,0.3234,0.7331,4.7557,0,0.003,0.0077,0.0519,0,0,0,0.0009,0,0.0022,0.0025,0.0157,0,0.006,0.0037,0.0172,0,1.5266,0.1827,2.2018,1.2239,0.3183,1955.5748
AMM20_5_Stitched.ome.tif,Ignore*,Ignore*,ER,Polygon,5754.1,7001.2,68.5,32.9524,0.7927,12.1963,8.2627,0.6913,4.9554,1362.7318,1.3433,8.1667,1.8173,6.3495,0.0015,0.4157,0.0044,0.0259,0,0.0259,0.0001,0.0164,0.0005,0.0059,0,0.0059,0.0017,0.47,0.0017,0.0111,0,0.0111,0.0025,0.6793,0.0022,0.0102,0,0.0102,1.4783,406.5236,0.1413,2.3752,1.1699,1.2054,234.5,56.3374,0.9284,19.4607,15.2733,0.5966,1.7063,2.2836,8.1667,0,0.0025,0.0068,0.058,0,0,0.0003,0.0059,0,0.002,0.002,0.0112,0,0.0026,0.003,0.0153,0,1.391,0.2924,3.2363,0.6211,0.3607,0.6635,3.4417,0,0.003,0.0076,0.058,0,0,0,0,0,0.0021,0.002,0.0112,0,0.0027,0.0032,0.0153,0,1.3548,0.3289,3.2363,0.6211,0.2887,1927.2119
AMM20_5_Stitched.ome.tif,Ignore*,Ignore*,ER,Polygon,5622.1,7000.5,10.25,14.6417,0.6008,5.8673,2.8467,0.9105,2.3726,106.7654,0.766,3.6732,1.2244,2.4488,0.0477,2.1448,0.0262,0.1076,0.0041,0.1035,0.0012,0.0524,0.0044,0.0244,0,0.0244,0.0021,0.0953,0.0023,0.0075,0,0.0075,0.0024,0.1067,0.0022,0.0071,0,0.0071,3.2328,145.4764,1.2629,7.664,2.2741,5.3898,89.5,38.1118,0.7743,15.0804,8.7003,0.8017,0.678,0.7744,3.6732,0,0.0752,0.0995,0.7667,0,0.0002,0.0018,0.0244,0,0.0019,0.0023,0.0205,0,0.0035,0.0025,0.0124,0,2.6986,1.6465,13.6854,1.9471,0.4374,0.3694,3.0904,0,0.0792,0.1053,0.7667,0,0.0001,0.001,0.0148,0,0.0019,0.0023,0.0205,0,0.0037,0.0025,0.0124,0,2.6228,1.6819,13.6854,1.9471,0.1114,1795.3384
AMM20_5_Stitched.ome.tif,Ignore*,Ignore*,ER,Polygon,5609.4,7001.1,29.75,19.6812,0.9651,6.4661,6.0294,0.2439,7.3877,886.5284,2.293,12.1121,3.1981,8.914,0.0659,7.9127,0.0697,0.4772,0.0048,0.4724,0,0.0011,0.0001,0.0007,0,0.0007,0.0026,0.3171,0.002,0.0096,0,0.0096,0.0048,0.578,0.0031,0.0151,0,0.0151,2.1788,261.4511,0.1185,2.5855,1.9198,0.6657,155.5,46.0909,0.9198,16.3597,12.4172,0.64,2.0939,2.8726,12.1121,0.0086,0.0511,0.0572,0.6118,0,0,0.0001,0.0018,0,0.0021,0.002,0.0123,0,0.0046,0.0029,0.0159,0,2.1961,0.1083,2.5855,1.8462,0.8335,0.8361,4.8126,0.0086,0.0475,0.0533,0.6118,0,0,0.0001,0.0018,0,0.002,0.002,0.0123,0,0.0045,0.0029,0.0159,0,2.2002,0.1054,2.5777,1.8462,0.1858,1785.4934
AMM20_5_Stitched.ome.tif,Opal 620: Opal 520: Ignore*,Opal 620: Opal 520: Ignore*,ER,Polygon,6025.9,7002.4,46.25,31.6179,0.5814,11.9202,6.3051,0.8795,6.806,1293.1443,2.7302,13.8399,1.7692,12.0707,0.9192,174.6482,1.3346,7.8216,0.0019,7.8197,0,0,0,0,0,0,0.1255,23.8469,0.1452,0.641,0,0.641,0.0125,2.3834,0.0108,0.0565,0,0.0565,2.9216,555.1,0.5725,5.4953,2.0767,3.4185,210,57.2687,0.8046,21.8242,13.1187,0.792,2.4004,2.9102,13.8399,0.0182,0.4451,1.0495,7.8254,0,0.0004,0.0045,0.1,0,0.0429,0.1242,1.7048,0,0.0076,0.007,0.0565,0,2.6382,0.5891,5.5441,1.841,1.1225,1.2251,7.1724,0.0182,0.3076,0.9068,7.8254,0,0.0005,0.0051,0.1,0,0.0189,0.106,1.7048,0,0.0062,0.0045,0.0368,0,2.556,0.5683,5.5441,1.841,0.2207,2198.8269
AMM20_5_Stitched.ome.tif,Ignore*,Ignore*,ER,Polygon,6015.6,7001.5,24,18.8445,0.8493,7.4142,4.288,0.8415,8.1597,783.33,2.8081,13.1257,2.7743,10.3514,0.1718,16.4915,0.1637,1.0493,0.0118,1.0375,0,0,0,0,0,0,0.0114,1.0957,0.0197,0.0964,0,0.0964,0.0069,0.6659,0.0036,0.0162,0.0006,0.0156,2.4772,237.8101,0.2181,3.7973,2.094,1.7033,132,44.4447,0.8397,16.9117,9.8226,0.8211,2.3178,3.1606,13.1257,0.1225,0.1409,0.3946,4.478,0.0025,0,0.0001,0.0021,0,0.0091,0.0306,0.3052,0,0.0063,0.0035,0.0209,0,2.4165,0.5513,7.3244,1.979,1.0256,1.1107,7.2809,0.1225,0.134,0.4291,4.478,0.0025,0,0.0002,0.0021,0,0.0086,0.0326,0.3052,0,0.0062,0.0035,0.0209,0,2.403,0.6,7.3244,1.979,0.1706,2191.8252
AMM20_5_Stitched.ome.tif,Opal 620: Opal 520: Ignore*,Opal 620: Opal 520: Ignore*,ER,Polygon,5955.8,7004,49.5,26.1691,0.9083,9.7277,6.8108,0.7381,8.8405,1759.2512,2.2812,15.1188,3.9116,11.2072,2.5987,517.1492,1.813,11.4902,0.5489,10.9413,0,0,0,0,0,0,0.2423,48.2138,0.1453,0.7219,0.0246,0.6973,0.0035,0.6882,0.0045,0.0348,0,0.0348,3.4271,681.9944,0.7042,6.3882,2.5407,3.8476,192,54.8078,0.8032,19.7121,12.5345,0.7849,3.0841,3.799,15.1188,0,1.1501,1.5771,11.4902,0.0106,0.0001,0.0008,0.0161,0,0.0862,0.1363,0.7219,0,0.0057,0.0085,0.1271,0,2.7552,0.7073,6.3882,1.9367,1.0744,1.4262,12.3465,0,0.6444,1.1059,5.8291,0.0106,0.0001,0.001,0.0161,0,0.0318,0.0789,0.6129,0,0.0065,0.0094,0.1271,0,2.5206,0.5382,4.5594,1.9367,0.2479,2131.9128
AMM20_5_Stitched.ome.tif,Ignore*,Ignore*,ER,Polygon,5794.2,7005.1,64.5,30.0554,0.8973,11.0677,7.1549,0.752,6.7294,1749.6337,1.475,9.9052,2.6984,7.2068,0.0242,6.2938,0.0251,0.1344,0,0.1344,0,0.0092,0.0003,0.0043,0,0.0043,0.0026,0.6789,0.0033,0.0175,0,0.0175,0.0103,2.6667,0.0041,0.0237,0.0009,0.0228,2.1107,548.7777,0.2315,2.864,1.519,1.3449,228,56.9799,0.8825,19.8468,15.5339,0.5507,2.337,2.9339,9.9052,0,0.0354,0.0418,0.3327,0,0.0001,0.0005,0.0076,0,0.0023,0.0034,0.04,0,0.0094,0.0045,0.0304,0.0001,2.1451,0.3246,3.2394,1.2912,0.6041,0.7225,4.842,0,0.0399,0.046,0.3327,0,0.0001,0.0006,0.0076,0,0.0022,0.0035,0.04,0,0.0091,0.0047,0.0304,0.0001,2.1586,0.3539,3.2394,1.2912,0.2794,1967.9528
AMM20_5_Stitched.ome.tif,Ignore*,Ignore*,ER,Polygon,5739.7,7006.7,31.5,24.1326,0.6797,10.2919,3.8833,0.9312,11.9241,1562.0631,4.4206,20.0543,3.2725,16.7817,0.0119,1.5636,0.0134,0.0612,0,0.0612,0,0,0,0,0,0,0.0015,0.2018,0.0019,0.0079,0,0.0079,0.0112,1.4683,0.0044,0.0238,0.0022,0.0215,1.8907,247.6823,0.1118,2.3229,1.6464,0.6765,170.25,49.7373,0.8648,19.3024,11.384,0.7979,2.9198,4.9629,20.0543,0,0.0121,0.0172,0.1907,0,0,0,0,0,0.0017,0.0022,0.0128,0,0.0093,0.0039,0.0238,0,1.8513,0.2497,4.3618,1.4828,0.7867,1.4402,8.824,0,0.0121,0.0179,0.1907,0,0,0,0,0,0.0018,0.0023,0.0128,0,0.0088,0.0036,0.0198,0,1.842,0.2716,4.3618,1.4828,0.1837,1915.4087
AMM20_5_Stitched.ome.tif,Ignore*,Ignore*,ER,Polygon,5965.2,7004.6,27,19.0024,0.9396,6.6513,4.9475,0.657,13.9221,1545.3513,2.9827,18.1378,6.5675,11.5703,0.0955,10.5964,0.0849,0.5213,0.009,0.5124,0,0,0,0,0,0,0.0046,0.514,0.0057,0.0293,0,0.0293,0.0095,1.0506,0.0087,0.0625,0.0004,0.0621,2.6151,290.2776,0.4685,4.4497,2.115,2.3347,111,41.1646,0.8232,15.8979,8.4097,0.8542,4.2837,5.8408,18.1378,0,0.0834,0.1329,1.807,0,0,0.0002,0.0026,0,0.0042,0.0067,0.0519,0,0.0077,0.0108,0.1703,0,2.4712,0.5011,5.5434,1.9748,1.1185,1.342,8.6743,0,0.0795,0.1452,1.807,0,0,0.0002,0.0026,0,0.004,0.007,0.0519,0,0.0071,0.0113,0.1703,0,2.424,0.5031,5.5434,1.9748,0.2378,2138.1121
AMM20_5_Stitched.ome.tif,Opal 620: Ignore*,Opal 620: Ignore*,ER,Polygon,5905,7007.8,86.75,36.6122,0.8133,13.5284,8.6399,0.7533,3.2987,1154.5292,0.7941,5.2119,1.4356,3.7763,0.0264,9.2329,0.024,0.1383,0,0.1383,0.0001,0.0254,0.0005,0.0066,0,0.0066,0.3517,123.1123,0.1239,0.652,0.0612,0.5908,0.0063,2.2079,0.0041,0.0185,0,0.0185,2.7875,975.6246,0.3815,3.8008,1.9977,1.8031,335.5,66.3907,0.9565,23.1839,18.5267,0.5945,1.3529,1.2822,5.2119,0,0.0647,0.179,2.0753,0,0.0002,0.0021,0.0668,0,0.1248,0.1624,0.652,0,0.0055,0.0038,0.0199,0,2.5275,0.4304,3.8869,1.8119,0.6705,0.4528,2.6055,0,0.0781,0.2059,2.0753,0,0.0002,0.0025,0.0668,0,0.0453,0.0763,0.6067,0,0.0053,0.0036,0.0199,0,2.4364,0.4091,3.8869,1.8119,0.2567,2079.418
AMM20_5_Stitched.ome.tif,Ignore*,Ignore*,ER,Polygon,5862.1,7007,58,29.4939,0.8379,10.3046,7.8242,0.633,7.0642,1631.8285,2.2139,13.4936,2.3046,11.1891,0.0199,4.5924,0.0168,0.0723,0,0.0723,0,0.0069,0.0002,0.0015,0,0.0015,0.004,0.9154,0.0034,0.0186,0,0.0186,0.0068,1.5594,0.0028,0.0153,0.0013,0.0141,2.0119,464.7486,0.1016,2.2909,1.7241,0.5667,222.25,55.9006,0.8938,19.6176,15.1275,0.557,2.5889,3.0079,13.4936,0.1083,0.0266,0.0192,0.0952,0,0,0.0002,0.0031,0,0.0046,0.008,0.1121,0,0.0063,0.0035,0.0268,0,2.0603,0.107,2.4472,1.7241,1.0297,1.0383,6.1563,0.1083,0.029,0.0194,0.0952,0,0,0.0002,0.0031,0,0.0048,0.0091,0.1121,0,0.0061,0.0037,0.0268,0,2.0772,0.1037,2.4472,1.7439,0.2548,2036.5238
AMM20_5_Stitched.ome.tif,Ignore*,Ignore*,ER,Polygon,5975.9,7006.6,51.25,26.9894,0.8841,9.3353,7.0193,0.6541,7.446,1533.8673,1.7954,11.168,3.6517,7.5164,0.0489,10.0817,0.0525,0.3184,0,0.3184,0.0047,0.9698,0.0178,0.1046,0,0.1046,0.0017,0.3496,0.0021,0.0123,0,0.0123,0.0055,1.1348,0.0031,0.0129,0,0.0129,2.9135,600.1785,0.7601,5.89,2.1309,3.7591,193.25,53.386,0.8521,18.9602,13.2535,0.654,2.8288,3.0706,11.168,0,0.0512,0.0791,1.0665,0,0.0026,0.0118,0.1046,0,0.0021,0.0032,0.0482,0,0.0057,0.0034,0.0252,0,2.7467,0.8282,6.5519,2.0613,1.1573,1.0745,6.3656,0,0.052,0.0868,1.0665,0,0.0018,0.0086,0.083,0,0.0022,0.0035,0.0482,0,0.0057,0.0035,0.0252,0,2.6863,0.8441,6.5519,2.0613,0.2607,2151.2395
AMM20_5_Stitched.ome.tif,Ignore*,Ignore*,ER,Polygon,5658.9,7007.6,38.75,22.3308,0.9765,7.7223,6.5661,0.5073,9.6767,1528.9154,2.3096,13.1824,4.8025,8.3799,0.0335,5.2925,0.0231,0.1183,0,0.1183,0,0.0061,0.0004,0.0043,0,0.0043,0.0022,0.3555,0.0026,0.012,0,0.012,0.0055,0.8663,0.0048,0.0351,0,0.0351,2.2568,356.5701,0.3262,3.7217,1.8671,1.8546,219.5,53.0054,0.9818,17.5355,16,0.321,2.3525,3.6566,13.1824,0.0235,0.0425,0.0339,0.4159,0,0.0001,0.0004,0.0057,0,0.0023,0.0024,0.0158,0,0.005,0.0041,0.0357,0,2.2115,0.2388,3.7217,1.8671,0.7497,0.9009,5.2926,0.0235,0.0444,0.0355,0.4159,0,0.0001,0.0005,0.0057,0,0.0024,0.0024,0.0158,0,0.0049,0.0039,0.0357,0,2.2016,0.2141,3.6953,1.87,0.1729,1833.5039
AMM20_5_Stitched.ome.tif,Opal 620: Opal 520: Ignore*,Opal 620: Opal 520: Ignore*,ER,Polygon,5636.6,7007.5,30,24.1855,0.6445,9.411,4.8389,0.905,6.7415,822.4669,2.3675,13.2274,2.7313,10.4961,4.6072,562.0792,1.8796,10.1879,1.1431,9.0449,0,0,0,0,0,0,0.7969,97.2256,0.4595,2.5377,0.2024,2.3353,0.0041,0.4969,0.0068,0.0372,0,0.0372,4.048,493.8613,0.7303,6.1508,2.5526,3.5982,216.75,54.0051,0.9339,19.2351,14.5,0.6511,2.1337,2.8826,13.2274,0,2.2011,2.605,11.336,0.028,0,0.0003,0.0069,0,0.2694,0.3776,2.5377,0,0.0063,0.0144,0.1273,0,3.1209,1.07,6.5199,1.9371,1.3802,2.1713,11.8918,0,1.8076,2.4941,11.336,0.028,0,0.0003,0.0069,0,0.1831,0.2804,1.8249,0,0.0066,0.0152,0.1273,0,2.9693,1.0401,6.5199,1.9371,0.1358,1811.0939
AMM20_5_Stitched.ome.tif,Opal 620: Opal 520: Ignore*,Opal 620: Opal 520: Ignore*,ER,Polygon,5988.7,7009.7,55.5,26.9946,0.9571,9.4125,7.7978,0.5516,8.2676,1860.2197,2.0094,12.8281,3.5351,9.293,0.5117,115.1319,0.3613,2.1401,0.0503,2.0898,0,0,0,0,0,0,0.1563,35.1716,0.1205,0.6448,0.0038,0.6409,0.0139,3.1379,0.0157,0.1078,0,0.1078,2.6555,597.4806,0.3501,4.079,2.1256,1.9534,185.25,50.9534,0.8966,17.3223,14.7351,0.263,3.121,3.6793,12.8281,0,0.3899,0.4478,2.611,0,0,0.0001,0.0028,0,0.0601,0.0976,0.6448,0,0.0083,0.0103,0.1078,0,2.9372,1.449,14.0621,1.9904,0.8855,1.0698,6.1194,0,0.337,0.4711,2.611,0,0,0.0002,0.0028,0,0.0183,0.0399,0.3597,0,0.0059,0.0049,0.0486,0,3.0596,1.706,14.0621,1.9904,0.2946,2161.2378
AMM20_5_Stitched.ome.tif,Ignore*,Ignore*,ER,Polygon,5749.6,7015.7,37.25,28.9452,0.5587,10.7901,6.6127,0.8118,9.1211,1404.6433,4.0792,17.8959,2.0334,15.8626,0.0072,1.1123,0.0102,0.0372,0,0.0372,0,0,0,0,0,0,0.0017,0.2614,0.0024,0.0136,0,0.0136,0.0068,1.0432,0.0047,0.0192,0,0.0192,1.6255,250.3296,0.1538,2.0713,1.297,0.7742,174,52.2941,0.7996,18.47,13.1959,0.5786,4.5171,4.1478,17.8959,0,0.0055,0.0097,0.0588,0,0,0,0.0007,0,0.0015,0.0022,0.0136,0,0.0074,0.0056,0.025,0,1.6266,0.3514,3.0106,0.7024,3.2185,3.117,15.1939,0,0.005,0.0095,0.0588,0,0,0,0.0007,0,0.0015,0.0022,0.0133,0,0.0075,0.0058,0.025,0,1.6269,0.3895,3.0106,0.7024,0.2188,1924.4248
AMM20_5_Stitched.ome.tif,Ignore*: Opal 570,Ignore*: Opal 570,ER,Polygon,5934.6,7014.7,63.25,33.1442,0.7235,12.2125,6.9517,0.849,14.0291,3605.4751,4.0225,22.6929,4.8774,17.8154,0.036,9.2591,0.03,0.1549,0,0.1549,0.0824,21.1708,0.3432,2.9238,0,2.9238,0.0318,8.1714,0.0656,0.4569,0,0.4569,0.0092,2.3676,0.005,0.0288,0,0.0288,2.6951,692.6394,1.2208,9.7602,2.0071,7.7531,293.25,62.484,0.9439,22.146,16.7908,0.6462,3.9019,5.823,22.6929,0,0.0369,0.0297,0.2216,0,0.0191,0.1639,2.9238,0,0.0099,0.0348,0.4569,0,0.0067,0.0041,0.0288,0,2.4074,0.809,9.7602,1.8131,1.0729,1.4796,10.6186,0,0.0371,0.0296,0.2216,0,0.0015,0.0112,0.2504,0,0.0038,0.0132,0.2312,0,0.006,0.0036,0.0216,0,2.3271,0.6268,9.1788,1.8131,0.2149,2109.0266
AMM20_5_Stitched.ome.tif,Ignore*,Ignore*,ER,Polygon,5789.1,7018.1,66.5,33.807,0.7312,12.2277,7.9191,0.7917,7.3764,1984.24,2.1217,13.2676,3.1089,10.1587,0.0103,2.7785,0.016,0.0898,0,0.0898,0.0006,0.1546,0.0043,0.0524,0,0.0524,0.0021,0.5738,0.0034,0.0248,0,0.0248,0.0072,1.9339,0.004,0.0235,0.0005,0.0231,1.7269,464.5327,0.1487,2.0734,1.381,0.6923,270,61.8953,0.8856,22.1575,15.3256,0.7336,2.9407,3.1515,13.2676,0,0.0087,0.0166,0.1441,0,0.0001,0.0021,0.0524,0,0.0019,0.003,0.0248,0,0.0069,0.0055,0.0638,0,1.7089,0.3204,4.3558,1.1074,1.4784,1.7593,7.8695,0,0.0081,0.0167,0.1441,0,0,0,0.0002,0,0.0018,0.0028,0.0192,0,0.0069,0.0059,0.0638,0,1.703,0.3594,4.3558,1.1074,0.2453,1963.7238
